period,history,method,state,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
extension_2021_2023,annual_head_timeweight2y,learned_order_offset,negative_high,45,0.4666666666666667,0.5333333333333333,21,0.44345238095238093,0.8444444444444444,0.5333333333333333,19,2,19,5,0.3134920634920635,0.2794010857823027,0.7539630425295059,0.5792286738922573,0.07771889549340963,0.04589534055892397,0.0
extension_2021_2023,annual_head_timeweight2y,learned_order_offset,nonnegative_low,35,0.34285714285714286,0.6571428571428571,12,0.3333333333333333,0.4857142857142857,0.4,4,8,13,10,0.3979591836734694,0.2893671963720216,0.7771695371131365,0.5006104591488006,0.1339307272657761,0.10061045914880062,0.0
extension_2021_2023,annual_head_timeweight2y,learned_order_offset,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.5846153846153846,0.23427305272854276,0.6619359827905755,0.45281484952245143,0.07282161931845714,0.17503707174467364,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_market,negative_low,49,0.5102040816326531,0.4897959183673469,25,0.5228070175438597,0.5510204081632653,0.3877551020408163,11,14,16,8,0.519298245614035,0.27217955281438866,0.7418995041670136,0.5386662301360087,0.12735691173616928,0.15091112809519236,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_market,negative_high,45,0.4888888888888889,0.5111111111111111,22,0.47023809523809523,0.7777777777777778,0.5333333333333333,18,4,17,6,0.3531746031746032,0.2783759328479809,0.7520369935854195,0.5756338081509821,0.0803986624418895,0.04230047481764876,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_market,nonnegative_low,35,0.4,0.6,14,0.40476190476190477,0.5428571428571428,0.4,6,8,13,8,0.3707482993197279,0.29627433791368557,0.7904295600116577,0.5108233312512475,0.12684702400967918,0.11082333125124744,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_market,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.47692307692307695,0.2410288015302536,0.6759835529861445,0.45457206865082356,0.06902910536578388,0.17679429087304577,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_vol_interaction,negative_low,49,0.4897959183673469,0.5102040816326531,24,0.506140350877193,0.5714285714285714,0.3877551020408163,11,13,17,8,0.5263157894736842,0.27312545193811616,0.7444082714542215,0.5431302161612881,0.12908126259581737,0.15537511412047178,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_vol_interaction,negative_high,45,0.4666666666666667,0.5333333333333333,21,0.4464285714285714,0.8,0.5333333333333333,18,3,18,6,0.3531746031746032,0.2796140211023155,0.7546803724288527,0.57577476232438,0.08130145599626791,0.04244142899104664,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_vol_interaction,nonnegative_low,35,0.4,0.6,14,0.40476190476190477,0.5428571428571428,0.4,6,8,13,8,0.3945578231292517,0.2963778909522164,0.7910003219389634,0.5092228795385969,0.13066932312529486,0.10922287953859688,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_vol_interaction,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.4461538461538462,0.23957546120865172,0.6730979370395977,0.44955911049001707,0.07156266280316036,0.17178133271223928,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_order_extension,negative_low,49,0.4897959183673469,0.5102040816326531,24,0.506140350877193,0.5714285714285714,0.3877551020408163,11,13,17,8,0.543859649122807,0.2681443908904937,0.7344398331452737,0.5475859548300427,0.1255373159317385,0.15983085278922637,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_order_extension,negative_high,45,0.4666666666666667,0.5333333333333333,21,0.4464285714285714,0.8,0.5333333333333333,18,3,18,6,0.3492063492063492,0.280450691551554,0.7562446329083576,0.5733000370194118,0.0835731350595771,0.039966703686078464,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_order_extension,nonnegative_low,35,0.37142857142857144,0.6285714285714286,13,0.36904761904761907,0.5142857142857142,0.4,5,8,13,9,0.38095238095238093,0.29659995215827556,0.7926690079883946,0.5113842334447309,0.13301003607631212,0.11138423344473092,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_order_extension,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.47692307692307695,0.23567873850546478,0.6650994152021876,0.4441519206057901,0.07732745591743788,0.16637414282801233,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_order_offset,negative_low,49,0.4897959183673469,0.5102040816326531,24,0.506140350877193,0.5714285714285714,0.3877551020408163,11,13,17,8,0.5473684210526316,0.2679501339399641,0.7340335095282229,0.5476610848956268,0.12510113605999998,0.1599059828548105,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_order_offset,negative_high,45,0.4444444444444444,0.5555555555555556,20,0.42559523809523814,0.7777777777777778,0.5333333333333333,17,3,18,7,0.34523809523809523,0.2804334659583243,0.7561947904406228,0.5730516928805658,0.08355375861128206,0.03971835954723246,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_order_offset,nonnegative_low,35,0.37142857142857144,0.6285714285714286,13,0.36904761904761907,0.5142857142857142,0.4,5,8,13,9,0.37755102040816324,0.2964429084374885,0.792342393730628,0.5113389672953067,0.13257837371643638,0.11133896729530668,0.0
extension_2021_2023,annual_head_weighted_intercept,learned_order_offset,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.47692307692307695,0.23581147616519318,0.6653723115762198,0.4445115541514261,0.07717185962611746,0.16673377637364833,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_market,negative_low,49,0.46938775510204084,0.5306122448979592,23,0.48947368421052634,0.5918367346938775,0.3877551020408163,11,12,18,8,0.5421052631578948,0.27121505412193997,0.7399015023002533,0.5402357162156594,0.12726874119929799,0.15248061417484304,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_market,negative_high,45,0.4888888888888889,0.5111111111111111,22,0.4642857142857143,0.8666666666666667,0.5333333333333333,20,2,19,4,0.3412698412698413,0.2777987906017158,0.7510709866668315,0.5849896304752776,0.07435981728835438,0.05165629714194431,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_market,nonnegative_low,35,0.34285714285714286,0.6571428571428571,12,0.34523809523809523,0.5428571428571428,0.4,5,7,14,9,0.40476190476190477,0.2880632282280275,0.7726211332315317,0.508142286130174,0.12293308158736732,0.10814228613017396,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_market,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.5384615384615384,0.23818662791719877,0.6698678031689703,0.45939272498690553,0.0648782326002373,0.18161494720912774,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_vol_interaction,negative_low,49,0.46938775510204084,0.5306122448979592,23,0.48947368421052634,0.5918367346938775,0.3877551020408163,11,12,18,8,0.5473684210526316,0.2722448817125239,0.7422355703506133,0.5445967198192936,0.12998980366188995,0.15684161777847727,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_vol_interaction,negative_high,45,0.4666666666666667,0.5333333333333333,21,0.44345238095238093,0.8444444444444444,0.5333333333333333,19,2,19,5,0.3253968253968254,0.2795357965594376,0.7547219803061939,0.5859509921158421,0.07539135702793558,0.05261765878250879,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_vol_interaction,nonnegative_low,35,0.34285714285714286,0.6571428571428571,12,0.34523809523809523,0.5428571428571428,0.4,5,7,14,9,0.40476190476190477,0.2890984035449783,0.7751940008249498,0.507881515565138,0.12921630628629777,0.10788151556513803,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_vol_interaction,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.5076923076923077,0.237537131042681,0.668519446097284,0.4563868808407967,0.06775108310545275,0.17860910306301891,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_order_extension,negative_low,49,0.46938775510204084,0.5306122448979592,23,0.48947368421052634,0.5918367346938775,0.3877551020408163,11,12,18,8,0.5754385964912281,0.2644794357696837,0.7260227034646785,0.5483774776351295,0.1218812586653988,0.16062237559431314,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_order_extension,negative_high,45,0.4666666666666667,0.5333333333333333,21,0.44345238095238093,0.8444444444444444,0.5333333333333333,19,2,19,5,0.31746031746031744,0.28001430176467945,0.7553888416942087,0.5827794556151079,0.07763521243335364,0.049446122281774585,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_order_extension,nonnegative_low,35,0.37142857142857144,0.6285714285714286,13,0.38095238095238093,0.5714285714285714,0.4,6,7,14,8,0.3979591836734694,0.28878627341461005,0.7759017068864816,0.5108202140865761,0.12988512464359347,0.11082021408657605,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_order_extension,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.6,0.2342909389311225,0.6620202225464094,0.4517240653555844,0.07408779792108246,0.1739462875778066,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_order_offset,negative_low,49,0.46938775510204084,0.5306122448979592,23,0.48947368421052634,0.5918367346938775,0.3877551020408163,11,12,18,8,0.5754385964912281,0.2648855033087573,0.7267753280469416,0.5475078489593113,0.12333394083592512,0.15975274691849495,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_order_offset,negative_high,45,0.4666666666666667,0.5333333333333333,21,0.44345238095238093,0.8444444444444444,0.5333333333333333,19,2,19,5,0.31746031746031744,0.27972271474383703,0.7548046325503864,0.5828162089018798,0.07686678937914264,0.04948287556854647,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_order_offset,nonnegative_low,35,0.37142857142857144,0.6285714285714286,13,0.38095238095238093,0.5714285714285714,0.4,6,7,14,8,0.3979591836734694,0.28920270765794864,0.7767262916320217,0.5106259386449639,0.13084812787350517,0.11062593864496384,0.0
extension_2021_2023,annual_head_weighted_slopes,learned_order_offset,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.5846153846153846,0.2348767575254073,0.6632212180544506,0.452931278950481,0.07375401296043835,0.17515350117270323,0.0
extension_2021_2023,weekly_state_validated,learned_market,negative_low,49,0.4897959183673469,0.5102040816326531,24,0.506140350877193,0.5714285714285714,0.3877551020408163,11,13,17,8,0.5070175438596491,0.27424463035248037,0.7463460213230579,0.5441145108494492,0.12532625892581142,0.15635940880863286,0.0
extension_2021_2023,weekly_state_validated,learned_market,negative_high,45,0.4444444444444444,0.5555555555555556,20,0.4226190476190476,0.8222222222222222,0.5333333333333333,18,2,19,6,0.34523809523809523,0.2785929425966852,0.7526526812852824,0.5789353642332153,0.07910850711224901,0.04560203089988202,0.0
extension_2021_2023,weekly_state_validated,learned_market,nonnegative_low,35,0.4,0.6,14,0.40476190476190477,0.5428571428571428,0.4,6,8,13,8,0.3673469387755102,0.29631194456681653,0.7904445028907988,0.5203274949330413,0.12391165330353285,0.12032749493304129,0.0
extension_2021_2023,weekly_state_validated,learned_market,nonnegative_high,18,0.6666666666666666,0.3333333333333333,12,0.5230769230769231,0.16666666666666666,0.2777777777777778,1,11,2,4,0.46153846153846156,0.24155673132326883,0.6770886497602748,0.45426540774008284,0.07036096809411127,0.17648762996230505,0.0
extension_2021_2023,weekly_state_validated,learned_vol_interaction,negative_low,49,0.4489795918367347,0.5510204081632653,22,0.4728070175438597,0.6122448979591837,0.3877551020408163,11,11,19,8,0.5157894736842106,0.2752689332643318,0.7490568830841182,0.54886668073516,0.1268298350773391,0.16111157869434367,0.0
extension_2021_2023,weekly_state_validated,learned_vol_interaction,negative_high,45,0.5111111111111111,0.4888888888888889,23,0.48809523809523814,0.8444444444444444,0.5333333333333333,20,3,18,4,0.3531746031746032,0.2798247677433315,0.7552612199371826,0.5793628407873062,0.07988037202376695,0.04602950745397283,0.0
extension_2021_2023,weekly_state_validated,learned_vol_interaction,nonnegative_low,35,0.4,0.6,14,0.40476190476190477,0.5428571428571428,0.4,6,8,13,8,0.3843537414965986,0.2964580226722071,0.7910876265628195,0.5190737957284186,0.1277771830497208,0.11907379572841859,0.0
extension_2021_2023,weekly_state_validated,learned_vol_interaction,nonnegative_high,18,0.7222222222222222,0.2777777777777778,13,0.6230769230769231,0.2222222222222222,0.2777777777777778,2,11,2,3,0.46153846153846156,0.24021553079271118,0.6744244886395597,0.44966159978548403,0.0727479760375598,0.17188382200770624,0.0
extension_2021_2023,weekly_state_validated,learned_order_extension,negative_low,49,0.4489795918367347,0.5510204081632653,22,0.4728070175438597,0.6122448979591837,0.3877551020408163,11,11,19,8,0.543859649122807,0.270229550029412,0.7388429940547313,0.55321837568473,0.12326878797645963,0.16546327364391367,0.0
extension_2021_2023,weekly_state_validated,learned_order_extension,negative_high,45,0.4666666666666667,0.5333333333333333,21,0.44345238095238093,0.8444444444444444,0.5333333333333333,19,2,19,5,0.3492063492063492,0.28065417601327763,0.7567990246641306,0.5770866763875111,0.08220108282639978,0.043753343054177773,0.0
extension_2021_2023,weekly_state_validated,learned_order_extension,nonnegative_low,35,0.4,0.6,14,0.40476190476190477,0.5428571428571428,0.4,6,8,13,8,0.3843537414965986,0.29680384400459375,0.793005447906627,0.5212655892846391,0.13011869190207168,0.12126558928463904,0.0
extension_2021_2023,weekly_state_validated,learned_order_extension,nonnegative_high,18,0.6666666666666666,0.3333333333333333,12,0.5846153846153846,0.2777777777777778,0.2777777777777778,2,10,3,3,0.49230769230769234,0.23643938597511394,0.6666783852434476,0.4446624865045685,0.07854059627515392,0.16688470872679073,0.0
extension_2021_2023,weekly_state_validated,learned_order_offset,negative_low,49,0.4489795918367347,0.5510204081632653,22,0.4728070175438597,0.6122448979591837,0.3877551020408163,11,11,19,8,0.5456140350877193,0.2701219541554628,0.7385943538594448,0.5535754691526567,0.1224777909713006,0.16582036711184034,0.0
extension_2021_2023,weekly_state_validated,learned_order_offset,negative_high,45,0.4666666666666667,0.5333333333333333,21,0.44345238095238093,0.8444444444444444,0.5333333333333333,19,2,19,5,0.3492063492063492,0.2806201630634684,0.7567046423980545,0.5766543556659135,0.08210966442011254,0.04332102233258017,0.0
extension_2021_2023,weekly_state_validated,learned_order_offset,nonnegative_low,35,0.4,0.6,14,0.40476190476190477,0.5428571428571428,0.4,6,8,13,8,0.3843537414965986,0.2965848154722337,0.7925247908830703,0.5213817218911291,0.12954405008290468,0.12138172189112906,0.0
extension_2021_2023,weekly_state_validated,learned_order_offset,nonnegative_high,18,0.6666666666666666,0.3333333333333333,12,0.5846153846153846,0.2777777777777778,0.2777777777777778,2,10,3,3,0.5076923076923077,0.23647761101403292,0.6667543782140218,0.4446148839174911,0.07845415983230712,0.1668371061397133,0.0
recent_2024_2026,rolling5_annual20,learned_market,negative_low,32,0.65625,0.34375,21,0.6255060728744939,0.3125,0.40625,6,15,4,7,0.6275303643724697,0.23455068571920434,0.6623349738460124,0.44881427781856986,0.0930592510343785,0.04256427781856986,0.0
recent_2024_2026,rolling5_annual20,learned_market,negative_high,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.5625,0.23811538214766387,0.668743134889504,0.5021718852475697,0.0644375335836819,-0.09782811475243025,0.0
recent_2024_2026,rolling5_annual20,learned_market,nonnegative_low,41,0.4878048780487805,0.5121951219512195,20,0.5011961722488039,0.3170731707317073,0.5365853658536586,7,13,6,15,0.569377990430622,0.2537053056952901,0.7019625602740265,0.4680267577093769,0.07490973006292645,-0.06855860814428166,0.0
recent_2024_2026,rolling5_annual20,learned_market,nonnegative_high,32,0.53125,0.46875,17,0.5323886639676113,0.5,0.59375,10,7,6,9,0.5060728744939271,0.25309985469177765,0.6992389734810225,0.4951740595700793,0.06866310739795868,-0.09857594042992068,0.0
recent_2024_2026,rolling5_annual20,learned_vol_interaction,negative_low,32,0.625,0.375,20,0.611336032388664,0.40625,0.40625,7,13,6,6,0.611336032388664,0.23573255106489244,0.6646095957529351,0.44840285450497885,0.10119671949705226,0.042152854504978854,0.0
recent_2024_2026,rolling5_annual20,learned_vol_interaction,negative_high,20,0.55,0.45,11,0.5625,0.45,0.6,6,5,3,6,0.625,0.23749543050632296,0.6677937061626398,0.5041099103242751,0.05432525311117993,-0.09589008967572488,0.0
recent_2024_2026,rolling5_annual20,learned_vol_interaction,nonnegative_low,41,0.5121951219512195,0.4878048780487805,21,0.527511961722488,0.2926829268292683,0.5365853658536586,7,14,5,15,0.569377990430622,0.25407828960301926,0.7033212387671822,0.4672254913066442,0.08226342433884565,-0.06935987454701437,0.0
recent_2024_2026,rolling5_annual20,learned_vol_interaction,nonnegative_high,32,0.5,0.5,16,0.5060728744939271,0.46875,0.59375,9,7,6,10,0.4979757085020243,0.2545240363690584,0.7021993100111863,0.4938373567621161,0.06914678207986469,-0.0999126432378839,0.0
recent_2024_2026,rolling5_annual20,learned_order_extension,negative_low,32,0.59375,0.40625,19,0.5850202429149798,0.4375,0.40625,7,12,7,6,0.6072874493927125,0.24047668189244786,0.6746531611338877,0.4679262081746741,0.09827597079424681,0.06167620817467412,0.0
recent_2024_2026,rolling5_annual20,learned_order_extension,negative_high,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.65625,0.23301851685319974,0.6586055750690665,0.4980185646429584,0.06139966704178021,-0.10198143535704157,0.0
recent_2024_2026,rolling5_annual20,learned_order_extension,nonnegative_low,41,0.5609756097560976,0.43902439024390244,23,0.5765550239234449,0.2926829268292683,0.5365853658536586,8,15,4,14,0.5263157894736842,0.25905571119923765,0.7134493388013262,0.46217838509722803,0.07932356518757609,-0.07440698075643054,0.0
recent_2024_2026,rolling5_annual20,learned_order_extension,nonnegative_high,32,0.59375,0.40625,19,0.6214574898785425,0.375,0.59375,9,10,3,10,0.4979757085020243,0.2577145513760227,0.7090370224191695,0.48001325233553865,0.06664581327767388,-0.11373674766446135,0.0
recent_2024_2026,rolling5_annual20,learned_order_offset,negative_low,32,0.59375,0.40625,19,0.5850202429149798,0.4375,0.40625,7,12,7,6,0.611336032388664,0.24052701692298584,0.6747266408479848,0.4685130314605984,0.09730250485055715,0.06226303146059842,0.0
recent_2024_2026,rolling5_annual20,learned_order_offset,negative_high,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.6458333333333334,0.2330624493685082,0.6587015848373663,0.49774822133233176,0.061094094677745625,-0.10225177866766821,0.0
recent_2024_2026,rolling5_annual20,learned_order_offset,nonnegative_low,41,0.5609756097560976,0.43902439024390244,23,0.5765550239234449,0.2926829268292683,0.5365853658536586,8,15,4,14,0.5239234449760766,0.25921185750789455,0.7137609130394522,0.46159192159477275,0.07878516573722107,-0.07499344425888582,0.0
