job,method,cutoff,seed,date,row_index,standardized_volatility,parent_representation_signal,product,standardized_interaction,refitted_additive_logit,interaction_logit,logit
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-01-09,1087,1.664178115531139,0.5947737628174731,0.989809479772947,1.2798807960432916,0.18399110708987515,-0.004348911590125871,0.1796421954997493
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-01-16,1092,1.6377913891167504,0.5938889005911491,0.9726661274801978,1.1491850436496618,0.029288496925360646,-0.0039048200199405707,0.02538367690542004
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-01-23,1097,2.875943646183001,0.5947196435021415,1.7103801799902032,2.0584208651523,0.5631121074228571,-0.0069943157093162334,0.5561177917135408
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-01-30,1102,2.875943646183001,0.5243962514462926,1.5081340674291486,1.8261283428112598,0.342952625354252,-0.00620500810673982,0.33674761724751223
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-02-06,1107,2.875943646183001,0.2855815942997969,0.8213165715933124,0.3446503558778487,0.21029324627811447,-0.0011710886918936817,0.20912215758622077
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-02-13,1112,2.875943646183001,0.31532391248994585,0.9068538026150244,0.4241446929111054,0.24565988094962582,-0.0014412027874735709,0.24421867816215226
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-02-27,1117,0.47280655394856874,0.4820560429554417,0.22791925647984562,-0.06234467459735618,-0.0363728399588854,0.00021184119550606755,-0.03616099876337933
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-03-06,1122,0.5773092324443178,0.5502894445719178,0.3176871768680238,0.297995756637491,0.31274781462290585,-0.001012560860242236,0.31173525376266364
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-03-13,1127,-0.2214030580518664,0.4483288582892703,-0.0992613802381463,-0.2158857602296717,0.24382655762655486,0.0007335590062046663,0.24456011663275956
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-09-25,1131,2.875943646183001,-0.634696289193802,-1.8253507601628434,-3.5989495571052377,-0.14194499055454785,0.012228883728515551,-0.12971610682603224
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-10-09,1136,2.875943646183001,-0.8592975990163914,-2.4712914700714985,-5.120402502337144,-0.5598598704493349,0.01739863419887605,-0.5424612362504588
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-10-16,1141,2.875943646183001,-0.7948803081923507,-2.286030971821776,-4.615969549535971,0.3807242930539049,0.015684619642473384,0.3964089126963783
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-10-23,1146,1.36064844878398,-0.7072913993272354,-0.9623749453328534,-1.817339359873668,0.11342645456795307,0.006175143989799496,0.11960159855775254
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-10-30,1151,0.971083683890125,-0.6927017321836895,-0.672671349926008,-1.1865034457304118,-0.2712170330441575,0.004031624353465754,-0.26718540869069174
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-11-06,1156,1.692681346618081,-0.44551178032341415,-0.7541094802520554,-1.38183084728753,0.4687610816820717,0.004695328038314377,0.4734564097203861
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-11-13,1161,1.323569914866116,0.07273803435233925,0.09627387393525427,0.10326607073563217,0.4673479863223256,-0.00035088815558238773,0.46699709816674323
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-11-20,1166,0.8257698376323204,0.04008668593938385,0.03310237613938282,-0.3311681738020205,0.22958514011788694,0.0011252775366118635,0.23071041765449884
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-11-27,1171,2.1838995482118455,0.268584286405034,0.5865611017367547,-0.08421496613004822,0.6935682066000828,0.0002861543382768565,0.6938543609383596
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-12-04,1176,1.4495425863228444,0.08202258337821806,0.11889522764694335,-0.5311774835866766,-0.1471831102743049,0.0018048898943756448,-0.14537822037992926
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-12-11,1181,1.4093280947075908,0.2517200508452274,0.3547561396574022,0.03646732970738349,0.05486579612559862,-0.00012391247162678515,0.05474188365397181
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-12-18,1186,1.7972303511580539,0.1985426849773262,0.3568269394416628,0.29767587146609187,0.20902129532615482,-0.001011473921260334,0.2080098214048945
learned_vol_interaction_2014-12-31_20260910,learned_vol_interaction,2014-12-31,20260910,2015-12-25,1191,0.45466562647576775,0.0011136767585256894,0.0005063505411065849,0.21539774372739562,-0.6313348359521357,-0.0007319007731649314,-0.6320667367253008
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-01-09,1087,1.664178115531139,0.8091118606799848,1.3465062515603106,0.7206959542863721,0.5691751421018073,-0.020474985679925922,0.5487001564218814
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-01-16,1092,1.6377913891167504,0.6989205922234772,1.1446861276199907,0.16529067808046485,0.3336266989407397,-0.00469591128768566,0.32893078765305406
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-01-23,1097,2.875943646183001,0.5128931305968975,1.4750517401110552,1.2538185628417275,0.6450116311037534,-0.03562100906314899,0.6093906220406045
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-01-30,1102,2.875943646183001,0.4102245177813492,1.1797825954217567,0.8992464108361748,0.4298493120466368,-0.025547607524489223,0.40430170452214753
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-02-06,1107,2.875943646183001,0.14136312319261274,0.4065523759503794,-0.4004506549763983,0.2324061771928446,0.011376810675005828,0.24378298786785035
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-02-13,1112,2.875943646183001,-0.5697920448184396,-1.638689810941211,-4.430623892746126,-0.4163388415341204,0.12587410851631856,-0.29046473301780185
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-02-27,1117,0.47280655394856874,-0.2530558203100556,-0.1196464503574256,-0.43951652016169657,-0.5702934588055089,0.012486672643129304,-0.5578067861623794
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-03-06,1122,0.5773092324443178,0.9006248625636651,0.5199390481268987,1.5137793837530105,0.7945365987274696,-0.043006500897595036,0.7515300978298746
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-03-13,1127,-0.2214030580518664,0.4092066062108747,-0.09059959399011352,-0.8066258509609104,0.28655473025072886,0.022916255668226113,0.30947098591895494
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-09-25,1131,2.875943646183001,-1.0609620619786237,-3.051267100988638,-7.5279076559456275,-0.7612117261832682,0.21386799875672063,-0.5473437274265476
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-10-09,1136,2.875943646183001,-0.9786225584036616,-2.8144633288523635,-6.7764309185161276,-0.779961289105821,0.19251853044604858,-0.5874427586597724
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-10-16,1141,2.875943646183001,-0.7648749431650406,-2.199737232920082,-5.561843098271788,0.18532983224669372,0.15801206752141614,0.3433418997681099
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-10-23,1146,1.36064844878398,-0.9103022537434698,-1.2386013494806132,-2.9528234872980974,-0.29495537066214517,0.08388977107224578,-0.21106559958989946
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-10-30,1151,0.971083683890125,-0.8917638478847001,-0.8659773225639076,-1.9730292417380553,-0.6094026804131432,0.0560537980411772,-0.553348882371966
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-11-06,1156,1.692681346618081,-0.7368829672479884,-1.2473080533012524,-2.216962526926458,-0.037841763579476974,0.06298394728287147,0.02514218370339455
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-11-13,1161,1.323569914866116,0.3913075495585518,0.5179229000556809,0.5178281865958785,0.6352703228491854,-0.01471150856634288,0.6205588142828425
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-11-20,1166,0.8257698376323204,0.8838569227629908,0.7298623876001972,1.5578590142674755,0.9798571348367482,-0.04425880403346289,0.9355983308032854
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-11-27,1171,2.1838995482118455,0.6847836973846386,1.4954988073411495,1.7156534816214668,1.1431654687667396,-0.048741747832757094,1.0944237209339827
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-12-04,1176,1.4495425863228444,0.6991120162613401,1.0133926401808413,2.1567100776952475,0.5621102358531962,-0.06127217406165079,0.5008380617915454
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-12-11,1181,1.4093280947075908,1.04764687969034,1.4764781808803396,3.3021760121613943,0.9535138889829412,-0.09381488290516124,0.85969900607778
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-12-18,1186,1.7972303511580539,0.5139047098055273,0.9236051420655655,1.2079920799693278,0.6594508418616634,-0.03431907781878277,0.6251317640428806
learned_vol_interaction_2014-12-31_20260911,learned_vol_interaction,2014-12-31,20260911,2015-12-25,1191,0.45466562647576775,0.3523917004634215,0.16022039325606263,-0.07022402047325166,-0.07183657209388902,0.001995065748635133,-0.06984150634525388
