method,year,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
learned_probe,2019,46,0.5217391304347826,0.4782608695652174,24,0.5604166666666667,0.391304347826087,0.6521739130434783,13,11,5,17,0.68125,0.23182268886154594,0.6554721027082578,0.49438941142061493,0.1116971049489767,-0.15778450162286334,0.0
learned_probe,2020,46,0.5217391304347826,0.4782608695652174,24,0.5079365079365079,0.5652173913043478,0.6086956521739131,16,8,10,12,0.5535714285714286,0.2500355562008978,0.6938837247532533,0.5297649385487835,0.11670017840489824,-0.0789307136251296,0.0
native_mse,2015,22,0.5,0.5,11,0.45726495726495725,0.7272727272727273,0.5909090909090909,9,2,7,4,0.46153846153846156,,,,,,
native_mse,2016,48,0.5208333333333334,0.4791666666666667,25,0.5122377622377623,0.6041666666666666,0.5416666666666666,16,9,13,10,0.486013986013986,,,,,,
native_mse,2017,50,0.46,0.54,23,0.4594155844155844,0.5,0.56,13,10,12,15,0.49188311688311687,,,,,,
native_mse,2018,49,0.6530612244897959,0.3469387755102041,32,0.6845238095238095,0.6938775510204082,0.42857142857142855,19,13,15,2,0.7125850340136054,,,,,,
native_mse,2019,46,0.5652173913043478,0.43478260869565216,26,0.59375,0.43478260869565216,0.6521739130434783,15,11,5,15,0.6833333333333333,,,,,,
native_mse,2020,46,0.5652173913043478,0.43478260869565216,26,0.5138888888888888,0.7391304347826086,0.6086956521739131,21,5,13,7,0.5376984126984127,,,,,,
neutral_50,2015,22,0.4090909090909091,0.5909090909090909,9,0.5,0.0,0.5909090909090909,0,9,0,13,0.5,0.25,0.6931471805599453,0.5,0.0,-0.09090909090909094,0.0
neutral_50,2016,48,0.4583333333333333,0.5416666666666666,22,0.5,0.0,0.5416666666666666,0,22,0,26,0.5,0.25,0.6931471805599453,0.5,0.0,-0.04166666666666663,0.0
neutral_50,2017,50,0.44,0.56,22,0.5,0.0,0.56,0,22,0,28,0.5,0.25,0.6931471805599453,0.5,0.0,-0.06000000000000005,0.0
neutral_50,2018,49,0.5714285714285714,0.42857142857142855,28,0.5,0.0,0.42857142857142855,0,28,0,21,0.5,0.25,0.6931471805599453,0.5,0.0,0.07142857142857145,0.0
neutral_50,2019,46,0.34782608695652173,0.6521739130434783,16,0.5,0.0,0.6521739130434783,0,16,0,30,0.5,0.25,0.6931471805599451,0.5,0.0,-0.15217391304347827,0.0
neutral_50,2020,46,0.391304347826087,0.6086956521739131,18,0.5,0.0,0.6086956521739131,0,18,0,28,0.5,0.25,0.6931471805599451,0.5,0.0,-0.10869565217391308,0.0
raw25_clip,2015,22,0.4090909090909091,0.5909090909090909,9,0.43162393162393164,0.36363636363636365,0.5909090909090909,4,5,4,9,0.4700854700854701,0.305033235190368,0.8159654663843884,0.39705226611011923,0.14172652039361563,-0.1938568247989717,0.0
raw25_clip,2016,48,0.4791666666666667,0.5208333333333334,23,0.5052447552447553,0.1875,0.5416666666666666,5,18,4,21,0.5629370629370629,0.2725509892909876,0.7425084593806587,0.41516195578981935,0.13595089542592428,-0.12650471087684728,0.0
raw25_clip,2017,50,0.42,0.58,21,0.4724025974025974,0.06,0.56,1,20,2,27,0.3538961038961039,0.28495707678364485,0.7656946861857362,0.42096736178442,0.06277789041206873,-0.13903263821558004,0.0
raw25_clip,2018,49,0.5714285714285714,0.42857142857142855,28,0.6130952380952381,0.7755102040816326,0.42857142857142855,19,9,19,2,0.7142857142857143,0.23929044293131968,0.6711281376747089,0.5480079106365787,0.06701975089514384,0.11943648206515017,0.0
raw25_clip,2019,46,0.4782608695652174,0.5217391304347826,22,0.5708333333333333,0.21739130434782608,0.6521739130434783,8,14,2,22,0.65625,0.2572440205039294,0.7081351587171926,0.44740557018128124,0.06670729500556348,-0.20476834286219703,0.0
raw25_clip,2020,46,0.5652173913043478,0.43478260869565216,26,0.5337301587301587,0.6521739130434783,0.6086956521739131,19,7,11,9,0.47023809523809523,0.25692547206418287,0.7074571680812526,0.5321761684030566,0.08277667331863085,-0.07651948377085649,0.0
raw25_probe,2015,22,0.4090909090909091,0.5909090909090909,9,0.5,0.0,0.5909090909090909,0,9,0,13,0.5299145299145299,0.33183884153089255,0.8924274813620555,0.3044664380992457,0.12216354146063407,-0.28644265280984527,0.0
raw25_probe,2016,48,0.4791666666666667,0.5208333333333334,23,0.5052447552447553,0.1875,0.5416666666666666,5,18,4,21,0.5611888111888111,0.2767499812111079,0.7549783203074544,0.416389655132702,0.14745464705339373,-0.12527701153396464,0.0
raw25_probe,2017,50,0.42,0.58,21,0.4724025974025974,0.06,0.56,1,20,2,27,0.36038961038961037,0.28933177804467114,0.7761802905154694,0.4107205468204068,0.06585620681896646,-0.14927945317959324,0.0
raw25_probe,2018,49,0.5714285714285714,0.42857142857142855,28,0.6130952380952381,0.7755102040816326,0.42857142857142855,19,9,19,2,0.7244897959183674,0.2378793357625161,0.6681220322733827,0.5506167633249526,0.06734566362043085,0.12204533475352403,0.0
raw25_probe,2019,46,0.45652173913043476,0.5434782608695652,21,0.56875,0.15217391304347827,0.6521739130434783,6,15,1,24,0.6625,0.2605384440750571,0.7148855354834849,0.4361566695185374,0.07071966789498722,-0.2160172435249409,0.0
raw25_probe,2020,46,0.5434782608695652,0.45652173913043476,25,0.5257936507936507,0.5869565217391305,0.6086956521739131,17,8,10,11,0.44841269841269843,0.26089302230593836,0.7176678567790435,0.5238494345289422,0.09099355808624832,-0.08484621764497091,0.0
training_frequency,2015,22,0.4090909090909091,0.5909090909090909,9,0.5,0.0,0.5909090909090909,0,9,0,13,0.5,0.25149725073297985,0.696141935933752,0.49210770659238645,1.6653345369377348e-16,-0.09880138431670449,0.0
training_frequency,2016,48,0.5416666666666666,0.4583333333333333,26,0.5,1.0,0.5416666666666666,26,0,22,0,0.5,0.249731186592284,0.6926095458152449,0.5033613445378151,0.0,-0.038305322128851516,0.0
training_frequency,2017,50,0.56,0.44,28,0.5,1.0,0.56,28,0,22,0,0.5,0.24921180962829392,0.6915707007463027,0.50697350069735,0.0,-0.05302649930265002,0.0
training_frequency,2018,49,0.42857142857142855,0.5714285714285714,21,0.5,1.0,0.42857142857142855,21,0,28,0,0.5,0.2533051598525565,0.6997613474281428,0.5202622169249106,0.0,0.09169078835348204,0.0
training_frequency,2019,46,0.6521739130434783,0.34782608695652173,30,0.5,1.0,0.6521739130434783,30,0,16,0,0.5,0.24671897533545087,0.6865840558562484,0.5111920874544507,1.1102230246251565e-16,-0.1409818255890276,0.0
training_frequency,2020,46,0.6086956521739131,0.391304347826087,28,0.5,1.0,0.6086956521739131,28,0,18,0,0.5,0.2457921635750457,0.6847266098509328,0.5214780600461892,1.1102230246251565e-16,-0.08721759212772384,0.0
