window,history,method,seed,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
extension_2021_2023,rolling3_annual20,learned_order_extension,20260911,147,0.4965986394557823,0.5034013605442177,73,0.5145161290322581,0.6122448979591837,0.4217687074829932,39,34,51,23,0.48994307400379505,0.318442263165329,0.8938263214574912,0.585547401788435,0.20393686372769387,0.16377869430544179,0.0
extension_2021_2023,rolling3_annual20,learned_order_extension,20260912,147,0.47619047619047616,0.5238095238095238,70,0.5012333965844402,0.6598639455782312,0.4217687074829932,41,29,56,21,0.47058823529411764,0.31589083319301337,0.8665457810818511,0.5837058600128652,0.18591544276691546,0.16193715252987195,0.0
extension_2021_2023,rolling3_annual20,learned_order_offset,20260910,147,0.5102040816326531,0.4897959183673469,75,0.5153700189753321,0.5306122448979592,0.4217687074829932,34,41,44,28,0.4954459203036053,0.2932946413202614,0.8097641087035431,0.5183005085370069,0.18315589444016464,0.09653180105401371,0.0
extension_2021_2023,rolling3_annual20,learned_order_offset,20260911,147,0.48299319727891155,0.5170068027210885,71,0.5005692599620494,0.6122448979591837,0.4217687074829932,38,33,52,24,0.49165085388994306,0.3174202797298523,0.8896213194288378,0.5853312067167192,0.20214050801833638,0.163562499233726,0.0
extension_2021_2023,rolling3_annual20,learned_order_offset,20260912,147,0.47619047619047616,0.5238095238095238,70,0.5012333965844402,0.6598639455782312,0.4217687074829932,41,29,56,21,0.46944971537001895,0.3157485165118562,0.8657328387812032,0.5827896132673056,0.1856659792959489,0.16102090578431238,0.0
extension_2021_2023,rolling3_annual20,learned_vol_interaction,20260910,147,0.5102040816326531,0.4897959183673469,75,0.5153700189753321,0.5306122448979592,0.4217687074829932,34,41,44,28,0.4984819734345351,0.28793849921195425,0.7932667531484032,0.5191486781345025,0.17032772256054726,0.09737997065150927,0.0
extension_2021_2023,rolling3_annual20,learned_vol_interaction,20260911,147,0.4897959183673469,0.5102040816326531,72,0.5086337760910816,0.6190476190476191,0.4217687074829932,39,33,52,23,0.48007590132827327,0.3063193785638761,0.8412855916063754,0.574990723399673,0.1826948163713516,0.15322201591667983,0.0
extension_2021_2023,rolling3_annual20,learned_vol_interaction,20260912,147,0.4965986394557823,0.5034013605442177,73,0.5232447817836813,0.6666666666666666,0.4217687074829932,43,30,55,19,0.4851992409867173,0.3118384858674139,0.8564896374497933,0.5923428121414053,0.17884121612703668,0.17057410465841205,0.0
extension_2021_2023,rolling3_annual20,native_mse,20260910,147,0.4217687074829932,0.5782312925170068,62,0.4672675521821632,0.7959183673469388,0.4217687074829932,47,15,70,15,0.4950664136622391,,,,,,
extension_2021_2023,rolling3_annual20,native_mse,20260911,147,0.4489795918367347,0.5510204081632653,66,0.4973434535104364,0.8095238095238095,0.4217687074829932,50,16,69,12,0.4713472485768501,,,,,,
extension_2021_2023,rolling3_annual20,native_mse,20260912,147,0.4897959183673469,0.5102040816326531,72,0.5173624288425047,0.673469387755102,0.4217687074829932,43,29,56,19,0.5001897533206832,,,,,,
extension_2021_2023,rolling3_matched,learned_market,20260910,147,0.47619047619047616,0.5238095238095238,70,0.5055977229601518,0.6870748299319728,0.4217687074829932,43,27,58,19,0.4658444022770398,0.37009749059061486,1.1990417000072622,0.6109592833677829,0.28188077214209467,0.1891905758847897,0.0
extension_2021_2023,rolling3_matched,learned_market,20260911,147,0.48299319727891155,0.5170068027210885,71,0.48965844402277037,0.54421768707483,0.4217687074829932,33,38,47,29,0.45483870967741935,0.38136420476966343,1.183053535903559,0.545034121147001,0.31438734208565267,0.12326541366400778,0.0
extension_2021_2023,rolling3_matched,learned_market,20260912,147,0.4217687074829932,0.5782312925170068,62,0.4323529411764706,0.5782312925170068,0.4217687074829932,31,31,54,31,0.43605313092979125,0.4038245381929214,1.2827841800542548,0.5678357400225317,0.32278717002480567,0.14606703253953846,0.0
extension_2021_2023,rolling3_matched,learned_order_extension,20260910,147,0.46938775510204084,0.5306122448979592,69,0.49971537001897537,0.6938775510204082,0.4217687074829932,43,26,59,19,0.4654648956356736,0.3741191696557895,1.2113496440216571,0.601712119471882,0.2924541729253515,0.17994341198888875,0.0
extension_2021_2023,rolling3_matched,learned_order_extension,20260911,147,0.48299319727891155,0.5170068027210885,71,0.49184060721062617,0.5578231292517006,0.4217687074829932,34,37,48,28,0.46110056925996207,0.39059677297062373,1.3102349037526155,0.5532494329081402,0.32597505885641,0.131480725425147,0.0
extension_2021_2023,rolling3_matched,learned_order_extension,20260912,147,0.42857142857142855,0.5714285714285714,63,0.44259962049335866,0.5986394557823129,0.4217687074829932,33,30,55,29,0.43700189753320684,0.40264468554463306,1.2846511672001781,0.5687554287984457,0.32209824628815514,0.14698672131545243,0.0
extension_2021_2023,rolling3_matched,learned_order_offset,20260910,147,0.46938775510204084,0.5306122448979592,69,0.49971537001897537,0.6938775510204082,0.4217687074829932,43,26,59,19,0.4647058823529412,0.37285149386608407,1.2014077952389186,0.5994467618652213,0.29122209316772885,0.17767805438222806,0.0
extension_2021_2023,rolling3_matched,learned_order_offset,20260911,147,0.48299319727891155,0.5170068027210885,71,0.49184060721062617,0.5578231292517006,0.4217687074829932,34,37,48,28,0.46110056925996207,0.38840424064430634,1.2800942098660817,0.5534055724986006,0.3237341852299758,0.13163686501560734,0.0
extension_2021_2023,rolling3_matched,learned_order_offset,20260912,147,0.42857142857142855,0.5714285714285714,63,0.44259962049335866,0.5986394557823129,0.4217687074829932,33,30,55,29,0.43700189753320684,0.40363919123941583,1.2900140281492154,0.5692798273722276,0.32270603577309526,0.14751111988923438,0.0
extension_2021_2023,rolling3_matched,learned_vol_interaction,20260910,147,0.46258503401360546,0.5374149659863946,68,0.4938330170777989,0.7006802721088435,0.4217687074829932,43,25,60,19,0.4624288425047438,0.37325084344070303,1.2042645789992465,0.6110063240447104,0.2844173423691607,0.18923761656171723,0.0
extension_2021_2023,rolling3_matched,learned_vol_interaction,20260911,147,0.47619047619047616,0.5238095238095238,70,0.4837760910815939,0.5510204081632653,0.4217687074829932,33,37,48,29,0.45977229601518027,0.3865803972027037,1.2158006429451675,0.5469106212602851,0.32137945667338474,0.1251419137772919,0.0
extension_2021_2023,rolling3_matched,learned_vol_interaction,20260912,147,0.43537414965986393,0.564625850340136,64,0.4484819734345351,0.5918367346938775,0.4217687074829932,33,31,54,29,0.43567362428842504,0.40800799325759973,1.309128274196582,0.5680306779768819,0.3270868104756844,0.14626197049388867,0.0
extension_2021_2023,rolling3_matched,native_mse,20260910,147,0.46258503401360546,0.5374149659863946,68,0.4807400379506641,0.6190476190476191,0.4217687074829932,37,31,54,25,0.45142314990512333,,,,,,
extension_2021_2023,rolling3_matched,native_mse,20260911,147,0.46938775510204084,0.5306122448979592,69,0.47571157495256167,0.54421768707483,0.4217687074829932,32,37,48,30,0.4647058823529412,,,,,,
extension_2021_2023,rolling3_matched,native_mse,20260912,147,0.3945578231292517,0.6054421768707483,58,0.4066413662239089,0.5918367346938775,0.4217687074829932,30,28,57,32,0.4301707779886148,,,,,,
extension_2021_2023,rolling3_quarterly20,learned_market,20260910,147,0.42857142857142855,0.5714285714285714,63,0.44259962049335866,0.5986394557823129,0.4217687074829932,33,30,55,29,0.4521821631878558,0.28654827218491774,0.7740066829731075,0.5411030376970182,0.13918566119604847,0.11933433021402495,0.0
extension_2021_2023,rolling3_quarterly20,learned_market,20260911,147,0.47619047619047616,0.5238095238095238,70,0.4968690702087286,0.6326530612244898,0.4217687074829932,39,31,54,23,0.4937381404174573,0.28837299962711793,0.7872061726836219,0.5559236109647687,0.15697108264710005,0.1341549034817755,0.0
extension_2021_2023,rolling3_quarterly20,learned_market,20260912,147,0.4013605442176871,0.5986394557823129,59,0.4125237191650854,0.5850340136054422,0.4217687074829932,30,29,56,32,0.3910815939278937,0.3035146976401689,0.8130423219874331,0.5441184002993238,0.14756065745887376,0.12234969281633057,0.0
extension_2021_2023,rolling3_quarterly20,learned_order_extension,20260910,147,0.4557823129251701,0.54421768707483,67,0.4704933586337761,0.5986394557823129,0.4217687074829932,35,32,53,27,0.45502846299810246,0.2980752439860594,0.8107428385261192,0.5418247263947396,0.17260381021749474,0.12005601891174633,0.0
extension_2021_2023,rolling3_quarterly20,learned_order_extension,20260911,147,0.47619047619047616,0.5238095238095238,70,0.4925047438330171,0.6054421768707483,0.4217687074829932,37,33,52,25,0.4812144212523719,0.29697844409944735,0.8167661928291206,0.5572952431795597,0.17271497615215564,0.13552653569656647,0.0
extension_2021_2023,rolling3_quarterly20,learned_order_extension,20260912,147,0.3877551020408163,0.6122448979591837,57,0.39639468690702084,0.5714285714285714,0.4217687074829932,28,29,56,34,0.3981024667931689,0.3069620989632565,0.8248673509641773,0.5413754752433793,0.16122532764520445,0.11960676776038603,0.0
extension_2021_2023,rolling3_quarterly20,learned_order_offset,20260910,147,0.46258503401360546,0.5374149659863946,68,0.4763757115749526,0.5918367346938775,0.4217687074829932,35,33,52,27,0.45616698292220115,0.2978383884251488,0.8099765292708102,0.5414588817710504,0.17221905198960705,0.11969017428805717,0.0
extension_2021_2023,rolling3_quarterly20,learned_order_offset,20260911,147,0.46938775510204084,0.5306122448979592,69,0.4866223908918406,0.6122448979591837,0.4217687074829932,37,32,53,25,0.4823529411764706,0.29620171661181977,0.8138686829361291,0.5568838364294613,0.17107505834982764,0.13511512894646804,0.0
extension_2021_2023,rolling3_quarterly20,learned_order_offset,20260912,147,0.3877551020408163,0.6122448979591837,57,0.39639468690702084,0.5714285714285714,0.4217687074829932,28,29,56,34,0.3969639468690702,0.30661410697413943,0.8238894792426845,0.5412228732829151,0.16063268343663287,0.11945416579992185,0.0
extension_2021_2023,rolling3_quarterly20,learned_vol_interaction,20260910,147,0.4489795918367347,0.5510204081632653,66,0.4624288425047438,0.5918367346938775,0.4217687074829932,34,32,53,28,0.45616698292220115,0.29067445549877013,0.786752427893849,0.5402018797252378,0.15372730543175617,0.11843317224224459,0.0
extension_2021_2023,rolling3_quarterly20,learned_vol_interaction,20260911,147,0.46258503401360546,0.5374149659863946,68,0.4829222011385199,0.6326530612244898,0.4217687074829932,38,30,55,24,0.48994307400379505,0.2907043570728768,0.7943856524869364,0.5543910995500109,0.16102536061875375,0.13262239206701765,0.0
extension_2021_2023,rolling3_quarterly20,learned_vol_interaction,20260912,147,0.40816326530612246,0.5918367346938775,60,0.4184060721062619,0.5782312925170068,0.4217687074829932,30,30,55,32,0.40056925996204934,0.30398358581305507,0.8175707037849843,0.5408165804608451,0.15720713367688915,0.11904787297785191,0.0
extension_2021_2023,rolling3_quarterly20,native_mse,20260910,147,0.4421768707482993,0.5578231292517006,65,0.46963946869070206,0.6802721088435374,0.4217687074829932,40,25,60,22,0.4840607210626186,,,,,,
extension_2021_2023,rolling3_quarterly20,native_mse,20260911,147,0.4897959183673469,0.5102040816326531,72,0.5326375711574952,0.7687074829931972,0.4217687074829932,50,22,63,12,0.49146110056925996,,,,,,
extension_2021_2023,rolling3_quarterly20,native_mse,20260912,147,0.4489795918367347,0.5510204081632653,66,0.4886148007590133,0.7551020408163265,0.4217687074829932,46,20,65,16,0.5066413662239089,,,,,,
extension_2021_2023,rolling5_annual20,learned_market,20260910,147,0.4557823129251701,0.54421768707483,67,0.47922201138519926,0.6530612244897959,0.4217687074829932,39,28,57,23,0.48975332068311195,0.2813771786903499,0.7608789958542974,0.5570144279915797,0.13038924834087298,0.13524572050858652,0.0
