job,method,cutoff,seed,date,row_index,inherited_interaction_feature,refitted_additive_logit,interaction_logit,logit
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-01-09,1087,1.2798807960432916,0.4889212401206299,0.03588223090140303,0.5248034710220328
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-01-16,1092,1.1491850436496618,0.3450028221406882,0.03221809656973813,0.37722091871042635
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-01-23,1097,2.0584208651523,0.94652189242028,0.05770907181668682,1.004230964236967
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-01-30,1102,1.8261283428112598,0.7890840198633853,0.051196610696027434,0.8402806305594128
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-02-06,1107,0.3446503558778487,0.6578534217594189,0.009662480824848153,0.667515902584267
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-02-13,1112,0.4241446929111054,0.5252383280905403,0.011891152561778244,0.5371294806523186
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-02-27,1117,-0.06234467459735618,0.1308754796910705,-0.0017478705956765542,0.12912760909539395
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-03-06,1122,0.297995756637491,0.4831606471435195,0.008354490965378214,0.4915151381088977
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-03-13,1127,-0.2158857602296717,0.27345097107834304,-0.006052487638562857,0.26739848343978023
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-09-25,1131,-3.5989495571052377,0.4942431724783003,-0.10089872385754918,0.39334444862075113
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-10-09,1136,-5.120402502337144,-0.08408180193990267,-0.14355357582126624,-0.22763537776116893
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-10-16,1141,-4.615969549535971,0.5974048496919125,-0.12941149341590139,0.46799335627601113
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-10-23,1146,-1.817339359873668,0.24909966784285453,-0.050950206252637,0.1981494615902175
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-10-30,1151,-1.1865034457304118,-0.07559879674430253,-0.03326434050469876,-0.10886313724900129
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-11-06,1156,-1.38183084728753,0.7005121761885931,-0.03874046214486322,0.6617717140437299
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-11-13,1161,0.10326607073563217,0.8592848651069952,0.002895126644506069,0.8621799917515013
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-11-20,1166,-0.3311681738020205,0.5701613316802688,-0.009284499709891834,0.560876831970377
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-11-27,1171,-0.08421496613004822,1.139708827875395,-0.002361017423946108,1.137347810451449
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-12-04,1176,-0.5311774835866766,0.3597725930166005,-0.014891881474123356,0.3448807115424771
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-12-11,1181,0.03646732970738349,0.5627129725370049,0.0010223836071009131,0.5637353561441059
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-12-18,1186,0.29767587146609187,0.6463727781092116,0.008345522791453296,0.6547183009006649
learned_recent_interaction_2014-12-31_20260910,learned_recent_interaction,2014-12-31,20260910,2015-12-25,1191,0.21539774372739562,-0.1887394678911765,0.006038805801260117,-0.18270066208991637
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-01-09,1087,0.7206959542863721,0.43190570645985255,0.024735414110585746,0.45664112057043826
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-01-16,1092,0.16529067808046485,0.05616961326901115,0.005673034997106724,0.061842648266117864
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-01-23,1097,1.2538185628417275,0.668074899884778,0.043033017164830864,0.7111079170496089
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-01-30,1102,0.8992464108361748,0.5899300649004204,0.03086354547600561,0.620793610376426
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-02-06,1107,-0.4004506549763983,0.5483319453962064,-0.013744093778776204,0.5345878516174303
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-02-13,1112,-4.430623892746126,-0.23587531381549592,-0.15206595250537985,-0.3879412663208758
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-02-27,1117,-0.43951652016169657,-0.3145321385817,-0.015084895468031559,-0.3296170340497316
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-03-06,1122,1.5137793837530105,1.157320643692436,0.05195527976325987,1.2092759234556958
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-03-13,1127,-0.8066258509609104,0.26585818690804064,-0.027684662772359096,0.23817352413568155
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-09-25,1131,-7.5279076559456275,-0.9651061883174719,-0.25836958310726704,-1.2234757714247388
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-10-09,1136,-6.7764309185161276,-0.9523403804434869,-0.23257772430157084,-1.1849181047450577
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-10-16,1141,-5.561843098271788,0.11613276192770158,-0.19089116767705624,-0.07475840574935466
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-10-23,1146,-2.9528234872980974,-0.3010105376557351,-0.10134552763808057,-0.4023560652938157
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-10-30,1151,-1.9730292417380553,-0.4183677368974969,-0.06771745429736852,-0.4860851911948654
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-11-06,1156,-2.216962526926458,0.2000056102206223,-0.0760896267628923,0.12391598345772997
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-11-13,1161,0.5178281865958785,1.1819334499283758,0.01777267453411168,1.1997061244624876
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-11-20,1166,1.5578590142674755,1.3958522117648822,0.05346816173260094,1.449320373497483
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-11-27,1171,1.7156534816214668,0.8609699707520657,0.05888391503487264,0.9198538857869384
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-12-04,1176,2.1567100776952475,0.900024150194154,0.0740216683207129,0.9740458185148669
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-12-11,1181,3.3021760121613943,0.922085589535364,0.11333585354691542,1.0354214430822795
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-12-18,1186,1.2079920799693278,0.2580814832003665,0.041460180486147274,0.2995416636865138
learned_recent_interaction_2014-12-31_20260911,learned_recent_interaction,2014-12-31,20260911,2015-12-25,1191,-0.07022402047325166,-0.2788101308425769,-0.002410198387524065,-0.28122032923010093
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-01-09,1087,1.9863178262016037,1.4318425137685016,0.19661176956646434,1.6284542833349658
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-01-16,1092,1.87664595768156,1.4318147169386515,0.18575611501966882,1.6175708319583202
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-01-23,1097,4.237436427608228,2.0665773390671265,0.41943432388694235,2.486011662954069
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-01-30,1102,1.78257563596225,1.4488377336963185,0.1764447489467537,1.625282482643072
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-02-06,1107,0.3595161965291061,1.1634324485200365,0.03558600474454889,1.1990184532645853
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-02-13,1112,-0.292918178984848,1.187063741563586,-0.02899393075403634,1.1580698108095497
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-02-27,1117,-0.5914754127939991,0.13327708945205083,-0.058546032276649375,0.07473105717540146
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-03-06,1122,-0.5980930028953498,0.12620027665742004,-0.059201061438110485,0.06699921521930954
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-03-13,1127,-0.1304015809489457,-0.17734743213780327,-0.012907544425387715,-0.190254976563191
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-09-25,1131,-2.8462949157421176,0.3149717344875753,-0.28173491306888643,0.03323682141868883
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-10-09,1136,-1.7150842909844422,0.8610808982879488,-0.16976425069442583,0.6913166475935228
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-10-16,1141,-2.8404446170285578,0.6452957871231223,-0.28115583273874356,0.36413995438437874
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-10-23,1146,-0.9383538864037716,0.5638623964198002,-0.09288111683426507,0.47098127958553515
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-10-30,1151,-1.411323480840574,-0.05361660512442068,-0.13969708338639447,-0.19331368851081515
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-11-06,1156,-0.07042470515426907,1.2852055812990857,-0.00697085114926215,1.2782347301498234
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-11-13,1161,0.3333599571148071,0.7957755238356796,0.032996980748180915,0.8287725045838605
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-11-20,1166,0.329043862516656,0.5094404649353647,0.03256976059974098,0.5420102255351056
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-11-27,1171,-0.7900214336565864,0.5553979225005741,-0.07819872027412969,0.4771992022264444
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-12-04,1176,-0.6624308949864967,0.38600616847775976,-0.065569421348773,0.32043674712898673
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-12-11,1181,-2.4989578990797447,-0.7805578847975075,-0.2473544405276334,-1.027912325325141
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-12-18,1186,-0.8158604935884615,0.4287898084991867,-0.08075634888226375,0.348033459616923
learned_recent_interaction_2014-12-31_20260912,learned_recent_interaction,2014-12-31,20260912,2015-12-25,1191,0.1985739644878721,-0.08214674726370749,0.019655453942357244,-0.06249129332135024
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-01-08,1200,-6.262083712665271,-0.7704753326677944,-0.633296298366599,-1.4037716310343935
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-01-15,1205,-2.4777251856874463,0.44800144880927406,-0.25057700606779304,0.19742444274148102
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-01-22,1210,3.5261934169269913,1.7634485412331804,0.3566105693777238,2.120059110610904
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-01-29,1215,1.0577701769654273,1.1424770123782715,0.10697428656853135,1.249451298946803
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-02-05,1220,-1.299853107455944,0.6240612119563109,-0.13145658843672706,0.4926046235195838
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-02-19,1225,0.8923379747803093,0.9918587390296205,0.09024381695462726,1.0821025559842479
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-02-26,1230,-4.9302339688552355,-0.5239922142398452,-0.4986038299427926,-1.022596044182638
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-03-04,1235,-4.191226875401683,-0.5319809164490346,-0.4238666532735911,-0.9558475697226256
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-03-11,1240,-4.946640376391374,-0.8052946808064418,-0.5002630407804115,-1.3055577215868535
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-03-18,1245,-4.144767608364207,-0.5098034939331006,-0.41916814025624655,-0.9289716341893471
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-03-25,1250,-1.6079862151054898,-0.6290904101120092,-0.1626186688931058,-0.7917090790051149
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-04-01,1255,-0.1410954558409854,-1.0992645582410325,-0.014269248703865148,-1.113533806944898
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-04-08,1259,-0.013227191983744542,-0.8115204833796235,-0.0013376907919879053,-0.8128581741716113
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-04-15,1264,-0.06523023449424913,-1.4297028324351384,-0.006596856245029468,-1.436299688680168
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-04-22,1269,0.8606397261736367,-1.5488886374260633,0.08703811348140335,-1.46185052394466
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-04-29,1274,0.9427839368271587,-1.5930798739105287,0.09534551193312096,-1.4977343619774077
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-05-06,1278,1.1963377839727294,-1.5665666743694973,0.12098788916757612,-1.445578785201921
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-05-13,1283,0.34968282232229775,-0.9584352129380516,0.03536408121328698,-0.9230711317247646
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-05-20,1288,-0.7677749198475995,0.2893806520633675,-0.0776465210349684,0.2117341310283991
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-05-27,1293,-0.5243945981099721,0.5022607038652531,-0.05303301155090089,0.44922769231435217
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-06-03,1298,0.01098217024876284,0.10468075176420596,0.0011106475233645704,0.10579139928757053
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-06-17,1306,-0.7990765317871723,1.4910359366792982,-0.08081211189638504,1.4102238247829133
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-06-24,1311,-0.4656004498930917,1.6507786826334148,-0.04708704881072539,1.6036916338226892
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-07-01,1316,-1.2437845573228765,1.3037329503115989,-0.1257862705547994,1.1779466797567995
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-07-08,1321,-1.3823953635028317,0.866846304523875,-0.13980424196738758,0.7270420625564875
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-07-15,1326,1.8922072434213921,-1.409561049421941,0.19136247581257593,-1.2181985736093652
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-07-22,1331,2.1658623926528318,-1.255945936199309,0.21903773551674044,-1.0369082006825687
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-07-29,1336,0.07742067868596306,-0.002711693432402129,0.00782969878375867,0.00511800535135655
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-08-05,1341,-1.0696040207503057,-0.06555008309751437,-0.1081710654377206,-0.17372114853523496
